question,optionA,optionB,optionC,optionD,language,category,language2
"When designing a health check for your web application which is hosted behind an elastic load balancer, which of the following health checks is ideal to implement",(A) TCP Health Check,(B) UDP Health Check,(C) HTTP Health Check,(D) A Combination of TCP and UDP Health Check,eng,SAA,eng
"A company's Data Analysis team needs to perform real-time complex queries against a database. As the team grows, the complex queries are slowing down production transactions. The current environment has an Amazon RDS database with the largest instance type and is still experiencing performance issues. Which solution will reduce costs and resolve the performance issues?",(A) Implement an Amazon RDS Read Replica of the production database to be used by the Data Analysis team and reduce the RDS database instance size.,(B) Implement Amazon ElastiCache and run the query against ElastiCache directly,(C) Implement Amazon EC2 instances to run a cluster of the production database and remove the RDS database instance.,(D) Implement a larger Amazon RDS database instance type and apply Reserved Instances by submitting a limit increase request,eng,SAA,eng
A read only news reporting site with a combined web and application tier and a database tier that receives large and unpredictable traffic demands must be able to respond to these traffic fluctuations automatically. What AWS services should be used meet these requirements?,(A) Stateless instances for the web and application tier synchronized using Elasticache Memcached in an autoscaling group monitored with CloudWatch. And RDS with read replicas,(B) Stateful instances for me web and application tier in an autoscaling group monitored with CloudWatch and RDS with read replicas,(C) Stateful instances for the web and application tier in an autoscaling group monitored with CloudWatch. And multi-AZ RDS,"(D) Stateless instances for the web and application tier synchronized using ElastiCache
Memcached in an autoscaling group monitored with CloudWatch and multi-AZ RDS",eng,SAA,eng
"After launching an instance that you intend to serve as a NAT (Network Address Translation) device in a public subnet you modify your route tables to have the NAT device be the target of internet bound traffic of your private subnet. When you try and make an outbound connection to the internet from an instance in the private subnet, you are not successful. Which of the following steps could resolve the issue?","(A) Attaching a second Elastic network interface to the instance in the private subnet, and placing it inthe public subnet",(B) Attaching an Elastic IP address to the instance in the private subnet,(C) Disabling the Source/Destination check attribute on the NAT instance,"(D) Attaching a second Elastic Network interface to the NAT instance, and placing it in the privatesubnet",eng,SAA,eng
A large media site has multiple applications in Amazon ECS. A Solutions Architect needs to use content metadata and route traffic to specific services.What is the MOST efficient method to perform this task?,(A) Use an AWS Classic Load Balancer with a host-based routing option to route traffic to the correct service.,(B) Use the AWS CLI to update Amazon Route 53 hosted zone to route traffic as services get updated.,(C) Use an AWS Application Load Balancer with host-based routing option to route traffic to the correct service.,(D) Use Amazon CloudFront to manage and route traffic to the correct service.,eng,SAA,eng
A Solution Architect needs to deploy an HTTP/HTTPS service on Amazon EC2 instances with support for WebSockets using load balancers. How can the Architect meet these requirements?,(A) Configure a Network Load Balancer,(B) Configure an Application Load Balancer,(C) Configure a Classic Load Balancer,(D) Configure a Layer-4 Balancer,eng,SAA,eng
"When you put objects in Amazon S3, what is the indication that an object was successfully stored?","(A) A HTTP 200 result code and MD5 checksum, taken together, indicate that the operation was successful",(B) A success code is inserted into the S3 object metadata,(C) Amazon S3 is engineered for 99.999999999% durability. Therefore there is no need to confirm thatdata was inserted.,(D) Each S3 account has a special bucket named_ s3_logs. Success codes are written to this bucket with a timestamp and checksum,eng,SAA,eng
"You are tasked with migrating a high throughput, distributed, fault-tolerent NoSQL data store to AWS. The system is extremely disk-IO intensive. Which instance family is best suited for this workload?",(A) I2,(B) T2,(C) HS!,(D) R3,eng,SAA,eng
"In CloudFront, if you add a CNAME for www.abc.com to your distribution, you also need to create (or update) a CNAME record with your DNS service to route queries for ___________.",(A) www.abc.com to d111111abcdef8.cloudfront.com,(B) d111111abcdef8.cloudfront.com to www.abc.com,(C) www.abc.com to d111111abcdef8.cloudfront.net,(D) d111111abcdef8.cloudfront.net to www.abc.com,eng,SAA,eng
An application calls a service run by a vendor. The vendor charges based on the number of calls. The finance department needs to know the number of calls that are made to the service to validate tie being statements. How can a Solutions Architect design a system to durably store me number of calls without requiring changes to the application?,(A) Call the service through an internet gateway,(B) Decouple the application from the service with an Amazon SQS queue,(C) Publish a custom Amazon Cloud Watch metric that counts calls to the service,(D) Call the service through a VPC peering connection,eng,SAA,eng
A company is running its application in a single region on Amazon EC2 with Amazon EBS and Amazon S3 as part of the storage design. What should be done to reduce data transfer costs?,(A) Create a copy of the compute environment in another region.,(B) Convert the application to run on Lambda@Edge,(C) Create an Amazon CloudFront distribution with Amazon S3 as the origin,(D) Replicate Amazon S3 data to buckets in regions closer to the requester.,eng,SAA,eng
"A Solutions Architect needs to design a solution that will enable a security team to detect, review, and perform root cause analysis of security incidents that occur in a cloud environment. The Architect must provide a centralized view of all API events for current and future AWS regions. How should the Architect accomplish this task?",(A) Enable AWS CloudTrail logging in each individual region. Repeat this for all future regions.,(B) Enable Amazon CloudWatch logs for all AWS services across all regions and aggregate them in a single Amazon S3 bucket.,(C) Enable AWS Trusted Advisor security checks and report all security incidents for all regions.,(D) Enable AWS CloudTrail by creating a new trail and apply the trail to all regions.,eng,SAA,eng
"You run an adsupported photo sharing website using S3 to serve photos to visitors of yoursite. At some point you find out that other sites have been linking to the photos on your site, Causing loss to your business. What is an effective method to mitigate this?",(A) Use CloudFront distributions for static content,(B) Store photos on an EBS volume of the web server,(C) Block the IPs of the offering websites in Security Groups,(D) Remove public read access and use signed URLs with expiry dates,eng,SAA,eng
Is there any way to own a direct connection to Amazon Web Services?,"(A) You can create an encrypted tunnel to VPC, but you don't own the connection","(B) Yes, it's called Amazon Dedicated Connection.","(C) No, AWS only allows access from the public Internet.","(D) Yes, it's called Direct Connect.",eng,SAA,eng
"An AWS workload in a VPC is running a legacy database on an Amazon EC2 instance. Data is stored on a 200GB Amazon EBS (gp2) volume. At peak load times, logs show excessive wait time. What solution should be implemented to improve database performance using persistent storage?",(A) Migrate the data on the Amazon EBS volume to an SSD-backed volume.,(B) Change the EC2 instance type to one with EC2 instance store volumes.,(C) Migrate the data on the EBS volume to provisioned IOPS SSD (io1).,(D) Change the EC2 instance type to one with burstable performance.,eng,SAA,eng
An application launched on Amazon EC2 instances needs to publish personally identifiable information (PII) about customers using Amazon SNS. The application is launched in private subnets within an Amazon VP(C) Which is the MOST secure way to allow the application to access service endpoints in the same region?,(A) Use an internet gateway,(B) Use AWS Private link.,(C) Use a NAT gateway.,(D) Use a proxy instance,eng,SAA,eng
"A colleague asked for your advice about how to easily deploy, monitor, and scale a three-tier LAMP (Linux, Apache, MySQL, PHP) application on AWS. Your colleague has time and staffing constraints and wants to deploy and manage the application with minimal effort.What AWS service would you suggest?",(A) Data Pipeline,(B) Elastic Beanstalk,(C) CloudFormation,(D) CodeDeploy,eng,SAA,eng
You have launched an instance in EC2-Classic and you want to make some change to the security group rule. How will these changes be effective?,(A) Security group rules cannot be changed.,(B) Changes are automatically applied to all instances that are associated with the security group.,(C) Changes will be effective after rebooting the instances in that security group.,(D) Changes will be effective after 24-hours.,eng,SAA,eng
You have a web portal composed of two services. Each service musts scale independently. Both services should be served under the same domain. Which configuration allows this?,(A) Use one AWS Classic Load Balancer. Create a redirect in the web server based on users' source IPs.,(B) Use two AWS Application Load Balancer; one for each service. Assign the same CNAME to both.,(C) Use one AWS Application Load Balancer. Specify listener rules to route requests to each service.,(D) Use two AWS Classic Load Balancers; one for each service. Assign the same CNAME to both.,eng,SAA,eng
"To meet compliance standards, a company must have encrypted archival data storage. Data will be accessed infrequently, with lead times when in advance of when archived data must be recovered. The company requires that the storage be secure, durable and provided at the lowest price per 1TB of data stored.What type of stooge should be used?",(A) Amazon S3,(B) Amazon EBS,(C) Amazon Glacier,(D) Amazon EFS,eng,SAA,eng
What would be the best way to retrieve the public IP address of your EC2 instance using the CLI?,(A) Using tags,(B) Using traceroute,(C) Using ipconfig,(D) Using instance metadata,eng,SAA,eng
"A web application runs on Amazon EC2 instances behind an ELB Application Load Balancer. The instance run in an EC2 Auto Scaling group across multiple availability Zones. Every night, the AutoScaling group doubles in size. traffic analytics shows that users in a particular region requesting the same static content locally on the EC2 instances. How can a Solutions Architect reduce the need to scale and improve application performance for the users?",(A) Re-deploy the application in a new VPC that is closer to the users making the requests,(B) Create an Amazon CloudFront distribution tor the silo and redirect user traffic to the distribution,(C) Store the contents on Amazon EFS instead of the EC2 root volume,(D) implement Amazon Redshift to create a repository of the content closer to the users,eng,SAA,eng
"A company requires that the source, destination, and protocol of all IP packets be recorded when traversing a private subnet. What is the MOST secure and reliable method of accomplishing this goal.",(A) Create VPC flow logs on the subnet.,(B) Enable source destination check on private Amazon EC2 instances.,(C) Enable AWS CloudTrail logging and specify an Amazon S3 bucket for storing log files.,(D) Create an Amazon CloudWatch log to capture packet information.,eng,SAA,eng
A Solutions Architect is designing a VP(C) Instances in a private subnet must be able to establish IPv6 traffic to the Internet. The design must scale automatically and not incur any additional cost. This can be accomplished with:,(A) an egress-only internet gateway,(B) a NAT gateway,(C) a custom NAT instance,(D) a VPC endpoint,eng,SAA,eng
In order to optimize performance for a compute cluster that requires low internode latency. Which of the following feature should you use?,(A) EC2 dedicated instances,(B) Placement Groups,(C) Multiple Availability Zones,(D) VPC private subnets,eng,SAA,eng
"A workload consists of downloading an image from an Amazon S3 bucket, processing the image, and moving it to another Amazon S3 bucket. An Amazon EC2 instance runs a scheduled task every hour to perform the operation. How should a Solutions Architect redesign the process so that it is highly available?",(A) Charge the Amazon EC2 instance to compute optimized,(B) Launch a second Amazon EC2 instance to monitor the health of the first,(C) Trigger a Lambda function when a new object is uploaded,(D) Initially copy the images to an attached Amazon EBS volume.,eng,SAA,eng
A Solutions Architect needs to design an architecture for a new mission-critical processing billing application. The application is required to run Monday. Wednesday and Friday from 5 AM to 11 AM Which is the MOST cost-effective Amazon EC2 pricing model?,(A) Amazon EC2 Spot Instances,(B) On-Demand Amazon EC2 instances,(C) Scheduled Reserved Instances,(D) Dedicated Amazon EC2 instances,eng,SAA,eng
A new application is being deployed on Amazon EC2. The application needs to read/write up to 3 TB of data lo an external data store and requires read-after-write consistency across all AWS regions for writing new objects into this data store. Which is the MOST cost-effective data storage service that meets these requirements?,(A) Amazon EBS,(B) Amazon Glacier,(C) Amazon EFS,(D) Amazon S3,eng,SAA,eng
A startup is building an application to track the high scores for a popular video game. Their Solution Architect is tasked with designing a solution to allow real-time processing of scores from millions of players worldwide.Which AWS service should the Architect use to provide reliable data ingestion from the video game into the datastore?,(A) AWS Data Pipeline,(B) Amazon Kinesis Stream,(C) Amazon DynamoDB Streams,(D) Amazon Elasticsearch Service,eng,SAA,eng
"A Solutions Architect is designing the architecture for a new three-tier web-based e-commerce site that must be available 24/7. Requests are expected to range from 100 to 10,000 each minute. Usage can vary depending on time of day, holidays, and promotions. The design should be able to handle these volumes, with the ability to handle higher volumes if necessary. How should the Architect design the architecture to ensure the web tier is cost-optimized and can handle the expected traffic?",(A) Launch Amazon EC2 instances in an Auto Scaling group behind an EL(B),(B) Store all static files in a multi-AZ Amazon Aurora database,(C) Use Amazon Route 53 to route traffic to the correct region.,(D) Use Amazon S3 multi-part uploads to improve upload times.,eng,SAA,eng
A company has two different types of reporting needs on their 200-GB data warehouse: Data scientists run a small number of concurrent ad hoc SQL queries that can take several minutes each to run. Display screens throughout the company run many fast SQL queries to populate dashboards. Which design would meet these requirements with the LEAST cost?,(A) Replicate relevant data between Amazon Redshift and Amazon DynamoD(B) Data scientists use Redshift. Dashboards use DynamoD(B),(B) Configure auto-replication between Amazon Redshift and Amazon RDS. Data scientists use Redshift. Dashboards use RDS.,"(C) Use Amazon Redshift for both requirements, with separate query queues configured in workload management.",(D) Use Amazon Redshift for Data Scientists. Run automated dashboard queries against Redshift and store the results in Amazon ElastiCache. Dashboards query ElastiCache.,eng,SAA,eng
A workload is an Amazon VPC consists of an Elastic Load Balancer that distributes incoming requests across a fleet of six Amazon EC2 instances. Each EC2 instance stores and retrieves data from an Amazon DynamoDB table. Which of the following provisions will ensure that this workload is highly available?,(A) Provision DynamoDB tables across a minimum of two Availability Zones,(B) Provision the EC2 instances evenly across a minimum of two Availability Zones,(C) Provision the EC2 instances evenly across a minimum of two Availability Zones in a single region,(D) Provision the Elastic Load Balancer to distribute connections across multiple Availability Zones,eng,SAA,eng
Which of the following is the Amazon Resource Name (ARN) condition operator that can be used within an Identity and Access Management (IAM) policy to check the case-insensitive matching of the ARN?,(A) ArnCheck,(B) ArnMatch,(C) ArnCase,(D) ArnLike,eng,SAA,eng
An application runs on multiple Amazon EC2 instances. Each running instance of the application must have access to a shared file system.Where should the data be stored?,(A) Amazon S3,(B) Amazon DynamoDB,(C) Amazon EFS,(D) Amazon EBS,eng,SAA,eng
"A company is building a voting system for a popular TV show, viewers win watch the performances then visit the show's website to vote for their favorite performer. It is expected that in a short period of time after the show has finished the site will receive millions of visitors. The visitors will first login to the site using their Amazon.com credentials and then submit their vote. After the voting is completed the page will display the vote totals. The company needs to build the site such that can handle the rapid influx of traffic while maintaining good performance but also wants to keep costs to a minimum. Which of the design patterns below should they use?","(A) Use CloudFront and an Elastic Load balancer in front of an auto-scaled set of web servers, the web servers will first can the Login With Amazon service to authenticate the user then process the users vote and store the result into a multi-AZ Relational Database Service instance.","(B) Use CloudFront and the static website hosting feature of S3 with the Javascript SDK to call the Login With Amazon service to authenticate the user, use IAM Roles to gain permissions to a DynamoDB table to store the users vote","(C) Use CloudFront and an Elastic Load Balancer in front of an auto-scaled set of web servers, the web servers will first call the Login with Amazon service to authenticate the user, the web servers will process the users vote and store the result into a DynamoDB table using IAM Roles for EC2 instances to gain permissions to the DynamoDB table.","(D) Use CloudFront and an Elastic Load Balancer in front of an auto-scaled set of web servers, the web servers will first call the Login. With Amazon service to authenticate the user, the web servers win process the users vote and store the result into an SQS queue using IAM Roles for EC2 Instances to gain permissions to the SQS queue. A set of application servers will then retrieve the items from the queue and store the result into a DynamoDB table.",eng,SAA,eng
An application is running in a single AWS region. The business team adds a requirement to run the application in a second region for multi-region high availability. A Solutions Architect needs to enable traffic to be distributed to multiple regions for high availability. Which AWS service meets the requirements?,(A) Amazon Route 53,(B) Elastic Load Balancing,(C) Amazon CloudFront,(D) Amazon S3 Website Hosting,eng,SAA,eng
"When creation of an EBS snapshot is initiated, but not completed, the EBS volume:",(A) Can be used while the snapshot is in progress,(B) Cannot be used until the snapshot completes,(C) Can be used in read-only mode while the snapshot is in progress,(D) Cannot be detached or attached to an EC2 instance until the snapshot completes,eng,SAA,eng
An application is running on Amazon EC2 instances behind an Application Load Balancer. The instances run in an Auto Scaling group across multiple Availability Zones. Four instances are required to handle a predictable traffic load. The Solutions Architect wants to ensure that the operation is fault-tolerant up to the loss of one Availability Zone. Which is the MOST cost-efficient way to meet these requirements?,(A) Deploy two instances in each of three Availability Zones,(B) Deploy two instances in each of two Availability Zones,(C) Deploy four instances in each of two Availability Zones,(D) Deploy one instance in each of three Availability Zones,eng,SAA,eng
When will you incur costs with an Elastic IP address (EIP)?,(A) When an EIP is allocated.,(B) When it is allocated and associated with a running instance.,(C) When it is allocated and associated with a stopped instance.,(D) Costs are incurred regardless of whether the EIP is associated with a running instance.,eng,SAA,eng
"An Administrator is hosting on application on a single Amazon EC2 instance, which users can access by the public hostname. The administrator is adding a second instance, but does not want users to have to decide between many public hostnames.Which AWS service will decouple the users from specific Amazon EC2 instances?",(A) Amazon SQS,(B) Auto Scaling group,(C) Amazon EC2 security group,(D) Amazon ELB,eng,SAA,eng
A Solution Architect is designing a solution with AWS Lambda where different environments require different database passwords. What should the Architect do to accomplish this in a secure and scalable way?,(A) Create a Lambda function for each individual environment,(B) Use Amazon DynamoDB to store environment variables,(C) Use encrypted AWS Lambda environment variables,(D) Implement a dedicated Lambda function for distributing environment variables,eng,SAA,eng
A Security team reviewed their company's VPC Flow Logs and found that traffic is being directed to the internet. The application in the VPC uses Amazon EC2 instances for compute and Amazon S3 for storage The company's goal is to eliminate internet access and allow the application to continue to function.What change should be made in the VPC before updating the route table?,(A) Create a NAT gateway for Amazon S3 access.,(B) Create a VPC endpoint for Amazon S3 access.,(C) Create a VPC endpoint for Amazon EC2 access.,(D) Create a NAT gateway for Amazon EC2 access.,eng,SAA,eng
A company is developing an application to deliver dynamic content to users around the globe The content should be customized according to a user's device and be delivered with very low latency. Which service should be used?,(A) Amazon API Gateway,(B) Amazon CloudFront,(C) AmazonS3,(D) Lambda@Edge,eng,SAA,eng
An application uses an Amazon SQS queue as a transport mechanism to deliver data to agroup of EC2 instances for processing. The application owner wants to add a mechanism to archivethe incoming data without modifying application code on the EC2 instances. How can this application be re-architected to archive the data without modifying the processing instances?,(A) Trigger a Lambda function by using Amazon CloudWatch Events to retrieve messages from the SQS queue and archive to Amazon S3.,(B) Use an Amazon SNS topic to fan out the data to the SQS queue in addition to a Lambda function that records the data to an S3 bucket.,(C) Set up an Amazon Kinesis Data Stream so that multiple instances can receive data. Add a separateEC2 instance that is configured to archive all data it receives.,"(D) Write the data to an S3 bucket, and use an SQS queue for S3 event notifications to tell the instances where to retrieve the data.",eng,SAA,eng
You have an application running on an EC2 Instance which will allow users to download flies from a private S3 bucket using a pre-assigned URL. Before generating the URL the application should verify the existence of the file in S3.How should the application use AWS credentials to access the S3 bucket securely?,(A) Use the AWS account access Keys the application retrieves the credentials from the source code of the application.,(B) Create an IAM user for the application with permissions that allow list access to the S3 bucket launch the instance as the IAM user and retrieve the IAM user's credentials from the EC2 instance user data.,"(C) Create an IAM role for EC2 that allows list access to objects in the S3 bucket. Launch the instance with the role, and retrieve the role's credentials from the EC2 Instance metadata.","(D) Create an IAM user for the application with permissions that allow list access to the S3 bucket. 
The application retrieves the IAM user credentials from a temporary directory with permissions that allow read access only to the application user.",eng,SAA,eng
A company has gigabytes of web log files stored in an Amazon S3. A Solutions Architect wants to copy those files into Amazon Redshift for analysis. The company's security policy mandates that data is encrypted at rest both in the Amazon Redshift cluster and the Amazon S3 bucket. Which process will fulfill the security requirements?,(A) Enable server-side encryption on the Amazon S3 bucket. Launch an unencrypted Amazon Redshift cluster. Copy the data into the Amazon Redshift cluster,(B) Enable server-side encryption on the Amazon S3 bucket. Copy data from the Amazon S3 bucket into an unencrypted Redshift cluster. Enable encryption on the cluster,(C) Launch an encrypted Amazon Redshift cluster. Copy the data from the Amazon S3 bucket into the Amazon Redshift cluster. Copy data back to the Amazon S3 bucket in encrypted form,(D) Enable server-side encryption on the Amazon S3 bucket. Launch an encrypted Amazon Redshift cluster. Copy the data into the Amazon Redshift cluster.,eng,SAA,eng
A Solutions Architect is designing network architecture for an application that has compliance requirements.The application will be hosted on Amazon EC2 instances in a private subnet and will be using Amazon S3 for storing data. The compliance requirements mandate that the data cannot traverse the public Internet. What is the MOST secure way to satisfy this requirement?,(A) Use a NAT Instance.,(B) Use a NAT Gateway.,(C) Use a VPC endpoint.,(D) Use a Virtual Private Gateway.,eng,SAA,eng
A Solutions Architect is building a new feature using a Lambda to create metadata when a user uploads a picture to Amazon S3. All metadata must be indexed. Which AWS service should the Architect use to store this metadata?,(A) Amazon S3,(B) Amazon DynamoDB,(C) Amazon Kinesis,(D) Amazon EFS,eng,SAA,eng
"An e-commerce application is hosted in AWS. The last time a new product was launched, the application experienced a performance issue due to an enormous spike in traffic. Management decided that capacity must be doubled the week after the product is launched. Which is the MOST efficient way for management to ensure that capacity requirements are met?",(A) Add a Step Scaling policy.,(B) Add a Dynamic Scaling policy.,(C) Add a Scheduled Scaling action,(D) Add Amazon EC2 Spot Instances.,eng,SAA,eng
"A company has an AWS account that contains three VPCs (Dev, Test, and Prod) in the same region. Test is peered to both Prod and Dev. All VPCs have non-overlapping CIDR blocks. The company wants to push minor code releases from Dev to Prod to speed up time to market. Which ofthe following options helps the company accomplish this?",(A) Create a new peering connection Between Prod and Dev along with appropriate routes.,(B) Create a new entry to Prod in the Dev route table using the peering connection as the target.,(C) Attach a second gateway to Dev. Add a new entry in the Prod route table identifying the gateway as the target.,(D) The VPCs have non-overlapping CIDR blocks in the same account. The route tables contain local routes for all VPCs.,eng,SAA,eng
"Your company moved into AWS and created separate AWS accounts per department. To address latency and bandwidth challenges, the company ordered a single AWS Direct Connect circuit. How should you allocate the cost of the data transfer over AWS Direct Connect back to each department ?",(A) Configure a connection per department and ta each with the department account number. Use details usage reports,(B) Configure a connection per department and set the Connection Owner to the department's AWS account number,(C) Configure virtual interfaces and tag each with the department account number. Use detail usage reports,(D) Configure virtual interfaces and set the virtual interface owner to the department's AWS account number,eng,SAA,eng
A company hosts a popular web application. The web application connects to a database running in a private VPC subnet. The web servers must be accessible only to customers on an SSL connection. The RDS MySQL database server must be accessible only from the web servers. How should the Architect design a solution to meet the requirements without impacting running applications?,"(A) Create a network ACL on the web server-s subnet, and allow HTTPS inbound and MySQL outbound. Place both database and web servers on the same subnet.",(B) Open an HTTPS port on the security group for web servers and set the source to 0.0.0.0/0. Open the MySQL port on the database security group and attach it to the MySQL instance. Set the source to Web Server Security Group.,"(C) Create a network ACL on the web server-s subnet, and allow HTTPS inbound, and specify the source as 0.0.0.0/0. Create a network ACL on a database subnet, allow MySQL port inbound for web servers, and deny all outbound traffic.",(D) Open the MySQL port on the security group for web servers and set the source to 0.0.0.0/0. Open the HTTPS port on the database security group and attach it to the MySQL instance. Set the source to Web Server Security Group.,eng,SAA,eng
You have a Cassandra cluster running in private subnets in an Amazon VP(C) A new application in a different Amazon VPC needs access to the database.How can the new application access the database?,(A) Set up a VPC peering connection between the two Amazon VPCs.,(B) Set up a dual-homed instance with ENIs in both Amazon VPCs.,(C) Set up a NAT Gateway in the application's Amazon VP(C),(D) Set up a NAT Gateway in the application's Amazon VP(C),eng,SAA,eng
___________ is a task coordinator and state management service for cloud applications.,(A) Amazon SWF,(B) Amazon SNS,(C) Amazon SQS,(D) Amazon SES,eng,SAA,eng
A Solution Architect is designing an application that uses Amazon EBS volumes. The volumes must be backed up to a different region. How should the Architect meet this requirement?,(A) Create EBS snapshots directly from one region to another.,(B) Move the data to an Amazon S3 bucket and enable cross-region replication.,(C) Create EBS snapshots and then copy them to the desired region.,(D) Use a script to copy data from the current Amazon EBS volume to the destination Amazon EBS volume.,eng,SAA,eng
"With regards to VPC, what is the default maximum number of virtual private gateways allowed per region?",(A) 10,(B) 15,(C) 5,(D) 1,eng,SAA,eng
"As part of a migration strategy, a Solutions Architect needs to analyze workloads that can be optimized for performance and cost. The Solutions Architect has identified a stateless application that serves static content as a potential candidate to move to the cloud. The Solutions Architect has the flexibility to choose an identity solution between Facebook, Twitter, and Amazon. Which AWS solution offers flexibility and ease of use, and the LEAST operational overhead for this migration?","(A) Use AWS Identity and Access Management (IAM) for managing identities, and migrate the application to run on Amazon S3, Amazon API Gateway, and AWS Lambda","(B) Use a third-party solution for managing identities, and migrate the application to run on Amazon S3, EC2 Spot instances, and Amazon EC2","(C) Use Amazon Cognito for managing identities, and migrate the application to run on Amazon S3, Amazon API Gateway, and AWS Lambda.","(D) Use Amazon Cognito for managing identities, and migrate the application to run on Amazon S3, EC2 Spot Instances, and Amazon EC2.",eng,SAA,eng
"A mobile application serves scientific articles from individual files in an Amazon S3 bucket. Articles older than 30 days are rarely read. Articles older than 60 days no longer need to be available through the application, but the application owner would like to keep them for historical purposes. Which cost-effective solution BEST meets these requirements?",(A) Create a Lambda function to move files older than 30 days to Amazon EBS and move files older than 60 days to Amazon Glacier.,(B) Create a Lambda function to move files older than 30 days to Amazon Glacier and move files older than 60 days to Amazon EBS.,(C) Create lifecycle rules to move files older than 30 days to Amazon S3 Standard Infrequent Access and move files older than 60 days to Amazon Glacier.,(D) Create lifecycle rules to move files older than 30 days to Amazon Glacier and move files older than 60 days to Amazon S3 Standard Infrequent Access.,eng,SAA,eng
"Your company runs an application that generates several thousand 1-GB reports a month. Approximately 10% of these reports will be accessed once during the first 30 days and must be Available on demand. After 30 days, reports are no longer accessed as a part of normal business processes but must be retained for compliance reasons. Which architecture would meet theserequirements with the lowest cost?",(A) Upload the reports to Amazon S3 Standard storage class. Set a lifecycle configuration on the bucket to transition the reports to Amazon Glacier after 30 days,(B) Upload the reports to Amazon S3 standard- infrequent Access storage class. Set a lifecycle configuration on the bucket to transition the reports to Amazon Glacier after 30 days,"(C) Upload the reports to Amazon Glacier. When reports are requests, copy them to Amazon S3 standard storage class for access. Delete the copied reports after they have been viewed","(D) Upload the reports to Amazon S3 standard- infrequent access storage class. When reports are requests, copy them to Amazon S3 standard storage class for access. Delete the copied reports after they have been viewed.",eng,SAA,eng
How can you secure data at rest on an EBS volume?,(A) Create an IAM policy that restricts read and write access to the volume,(B) Use an encrypted file system on top of the EBS volume,(C) Write the data randomly instead of sequentially,(D) Encrypt the volume using the S3 server-side encryption service,eng,SAA,eng
A Solutions Architect plans to migrate NAT instances to NAT gateway. The Architect has NAT instances with scripts to manage high availability. What is the MOST efficient method to achieve similar high availability with NAT gateway?,(A) Remove source/destination check on NAT instances.,(B) Launch a NAT gateway in each Availability Zone.,(C) Use a mix of NAT instances and NAT gateway.,(D) Add an ELB Application Load Balancer in front of NAT gateway.,eng,SAA,eng
"You have an environment that consists of a public subnet using Amazon VPC and 3 instances that are running in this subnet. These three instances can successfully communicate with other hosts on the internet. you launch a fourth instance in the same subnet, using the same AMI and security group configuration you used for the others, but find that this instance cannot be accessed from the internet. What should you do to enable internet access?",(A) Configure a publically routable IP Address in the host OS of the fourth instance,(B) Deploy a NAT instance into the public subnet,(C) Modify the routing table for the public subnet,(D) Assign an elastic IP address to the fourth instance,eng,SAA,eng
"AWS CloudFormation is a service that helps you model and set up your Amazon Web Services resources so that you can spend less time managing those resources and more time focusing on your applications that run in AWS. You create a template that describes all the AWS resources that you want (like Amazon EC2 instances or Amazon RDS DB instances), and AWS CloudFormation takes care of provisioning and configuring those resources for you. What formatting is required for this
template?",(A) JSON-formatted document,(B)CSS-formatted document,(C) XML-formatted document,(D) HTML-formatted document,eng,SAA,eng
Amazon RDS provides high availability and failover support for DB instances using _______.,(A) customized deployments,(B) Appstream customizations,(C) log events,(D) Multi-AZ deployments,eng,SAA,eng
"A Solutions Architect created an Amazon VPC with two public subnets and two private subnets. A corporate security mandate requires all Amazon EC2 instance be launched in a private subnet. However, when an EC2 instance running Apache on ports 80 and 443 is launched in the private subnet, no external internet traffic can connect with the server. What actions should be taken address this situation?",(A) Ensure the security group attached to the EC2 instance allows HTTP traffic on port 80 and HTTPS traffic on port 443. Ensure external DNS resolution directs to the IP address of the EC2 instance,"(B) Launch a NAT Gateway in the private subnet, change the default route to the NAT Gateway, and attach a public Elastic IP address to the NAT Gateway. Ensure external DNS resolution directs to the Elastic IP address",(C) Launch an internet-facing Application Load Balancer with the EC2 instance as its endpoint. Ensure external DNS resolution directs to the Application Load Balancer,(D) Attach the EC2 instance to an Auto Scaling group in the private subnet. Ensure external DNS resolution directs to the Auto Scaling group,eng,SAA,eng
Your organization is looking for a solution that can help the business with streaming data. Several services will require access to read and process the same stream concurrently. What AWS service meets the business requirements?,(A) Amazon Kinesis Firehose,(B) Amazon CloudFront,(C) Amazon SQS,(D) Amazon Kinesis Streams,eng,SAA,eng
"When working with API gateways in AWS , what is the type of endpoints that are exposed",(A) HTTP,(B) JSON,(C) XML,(D) HTTPS,eng,SAA,eng
"An application publishes Amazon SNS messages in response to several events. An AWS Lambda function subscribes to these messages. Occasionally the function will fail while processing a message, so the original event message must be preserved for root cause analysis. What architecture will meet these requirements without changing the workflow?",(A) Subscribe an Amazon SQS queue to the Amazon SNS topic and trigger the Lambda function from the queue.,(B) Configure Lambda to write failures to an SQS Dead Letter Queue.,(C) Configure a Dead Letter Queue for the Amazon SNS topic.,(D) Configure the Amazon SNS topic to invoke the Lambda function synchronously,eng,SAA,eng
A customer is hosting their company website on a cluster of web servers that are behind a public-facing load balancer. The customer also uses Amazon Route 53 to manage their public DNS. How should the customer configure the DNS zone apex record to point to the load balancer?,(A) Create a CNAME record pointing to the load balancer DNS name,(B) Create a CNAME record aliased to the load balancer DNS name,(C) Create an A record pointing to the IP address of the load balancer,(D) Create an A record aliased to the load balancer DNS name,eng,SAA,eng
